{'action': 'debit', 'paydrc_reference': 'PDM0N8Z05Zd6296lovv22YFs', 'status': 'Successful', 'switch_reference': 'FP03I022vm05O29', 'telco_reference': 'MP220529.1300.C93387', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDMHrEn08cwJ08YhqKL22RtE', 'status': 'Failed', 'switch_reference': 'FP03ZQ22Xt08e08', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDx5AFA08Eac08BSDJv22O7X', 'status': 'Failed', 'switch_reference': 'FP03kU220G08u08', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDhInwe08Wmq07ToQ4b22hXB', 'status': 'Failed', 'switch_reference': 'FP039p226Q08G07', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDoy63n08JyG0723scp223j3', 'status': 'Failed', 'switch_reference': 'FP03ET223x08w07', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDrLTnv086y6065W3pE22bii', 'status': 'Failed', 'switch_reference': 'FP03ha22Is08C06', 'telco_reference': 'MP220807.0058.C43440', 'telco_status_description': 'Dear customer,you have insuffient funds. Please call 1211 for help.Thank you.'}
{'action': 'debit', 'paydrc_reference': 'PDLfUjP08K8n06JlsUo22ymP', 'status': 'Failed', 'switch_reference': 'FP03za22Xf08e06', 'telco_reference': 'MP220807.0055.B43887', 'telco_status_description': 'Dear customer,you have insuffient funds. Please call 1211 for help.Thank you.'}
{'action': 'debit', 'paydrc_reference': 'PD3PVvl08AAS06gE6N222Ipm', 'status': 'Failed', 'switch_reference': 'FP03uQ22xQ08i06', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDAUmPn08xg704qpOXL22gOH', 'status': 'Failed', 'switch_reference': 'FP03pp22bG08904', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD67KLR08IrS02ydkhg229I0', 'status': 'Failed', 'switch_reference': 'FP03zO22j508V02', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD4PPo508xDJ02YcQ3B22ucq', 'status': 'Failed', 'switch_reference': 'FP03I622ec08302', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDX0hla08CwA15xP23p22ZO3', 'status': 'Successful', 'switch_reference': 'FP03LS22IW08f15', 'telco_reference': 'MP220815.1259.B75732', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDnL0wB08ARg15S74Py22OYf', 'status': 'Successful', 'switch_reference': 'FP03SW22lJ08f15', 'telco_reference': 'MP220815.1259.B75729', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDtLJNW08uGX15koQxx22i9x', 'status': 'Successful', 'switch_reference': 'FP031i22rF08P15', 'telco_reference': 'MP220815.1259.C74923', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDZBluO08Edt15LK4r922rs2', 'status': 'Successful', 'switch_reference': 'FP03xs22h308M15', 'telco_reference': 'MP220815.1259.D74784', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDu322908jQT15PLlrd22TsH', 'status': 'Successful', 'switch_reference': 'FP03RJ22xT08f15', 'telco_reference': 'MP220815.1259.B75723', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDwaNDi08MBy15nrojo22pFH', 'status': 'Successful', 'switch_reference': 'FP033Z222W08d15', 'telco_reference': 'MP220815.1259.D74785', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDorTCY08kcp15TauPF22W0x', 'status': 'Successful', 'switch_reference': 'FP03R222GL08Q15', 'telco_reference': 'MP220815.1259.B75719', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDSLvo408Zq315tMygF222Y3', 'status': 'Successful', 'switch_reference': 'FP039e22QI08X15', 'telco_reference': 'MP220815.1259.B75714', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDk7Zrz08uui15tPO6S22ore', 'status': 'Failed', 'switch_reference': 'FP03ef22d808z15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDODPWP08qTI15y61Ev22DMX', 'status': 'Successful', 'switch_reference': 'FP03FV22v408N15', 'telco_reference': 'MP220815.1258.D74756', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDIOk4A08Jxa15EQ7wP222Rs', 'status': 'Successful', 'switch_reference': 'FP03nZ22Uv08415', 'telco_reference': 'MP220815.1258.B75701', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDoq4gY082eE15XM9Jh220ci', 'status': 'Successful', 'switch_reference': 'FP03we22FA08W15', 'telco_reference': 'MP220815.1258.B75703', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDJ4QDS08FEK154ZLCs22DX9', 'status': 'Successful', 'switch_reference': 'FP03zy22Vf08s15', 'telco_reference': 'MP220815.1257.D74750', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDCCbVb08PXb155SKwQ22jw2', 'status': 'Successful', 'switch_reference': 'FP034322Jr08E15', 'telco_reference': 'MP220815.1257.C74895', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDblQ6l08jAR151q4vu22B4l', 'status': 'Successful', 'switch_reference': 'FP03Hl22o508w15', 'telco_reference': 'MP220815.1257.D74743', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDj1gn408eyt15AVFCg22TN2', 'status': 'Successful', 'switch_reference': 'FP03Kl22ud08E15', 'telco_reference': 'MP220815.1256.D74730', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDLwgMv08cyW15PnGyW22LBY', 'status': 'Failed', 'switch_reference': 'FP03Vq22ms08k15', 'telco_reference': 'MP220815.1255.B75666', 'telco_status_description': 'Dear customer,you have insuffient funds. Please call 1211 for help.Thank you.'}
{'action': 'debit', 'paydrc_reference': 'PDQZECr08D7y15Eemaa220ap', 'status': 'Successful', 'switch_reference': 'FP03JO22TN08Y15', 'telco_reference': 'MP220815.1255.D74708', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDLe6lS08JTg150rULB225bP', 'status': 'Failed', 'switch_reference': 'FP03y022Iz08t15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDNnZPb080Cm15ChnQa222R9', 'status': 'Failed', 'switch_reference': 'FP03Pc22Ic08H15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD16oAn08bt915SACJ022zA6', 'status': 'Failed', 'switch_reference': 'FP030z22af08B15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD6H9Gf08B2W15fGk3f22UCK', 'status': 'Failed', 'switch_reference': 'FP03zx22UV08Q15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDMlS2R08GrR157S9UY223hD', 'status': 'Failed', 'switch_reference': 'FP03sm22tT08J15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDxclLO08CLY15lRjNG22ytb', 'status': 'Failed', 'switch_reference': 'FP033J22VU08r15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDDzC2H086rd15e3aq622FF2', 'status': 'Failed', 'switch_reference': 'FP03Nj22lz08415', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDXPpb508OFi1556vdw225An', 'status': 'Failed', 'switch_reference': 'FP03m222Oa08E15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDJfmRa087D015N8h3A22GdN', 'status': 'Failed', 'switch_reference': 'FP03tK22NQ08515', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDIRDb808mEK14QwE6I2215o', 'status': 'Failed', 'switch_reference': 'FP03za22hY08E14', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDLQHux08j9F12SqUGq22OL1', 'status': 'Failed', 'switch_reference': 'FP03lN22fy08K12', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDM9grH08TCz11blU8722UUl', 'status': 'Failed', 'switch_reference': 'FP03yk22h008911', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDKOo0p08sfp11vvRuZ22wcq', 'status': 'Failed', 'switch_reference': 'FP03mD22dc08V11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD5QTLs08qcO11Vsa8N22MvJ', 'status': 'Failed', 'switch_reference': 'FP03aR22aH08c11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDNwbm208A1111xVfpP22201', 'status': 'Failed', 'switch_reference': 'FP03Ya22gf08f11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD2lgfl08y01114ZwEz22CcX', 'status': 'Failed', 'switch_reference': 'FP03m422NU08w11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDeGKmB08WKh114ikTC22O7m', 'status': 'Failed', 'switch_reference': 'FP03IA223q08I11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDbuKxy08Sh511fBCAZ22s6b', 'status': 'Failed', 'switch_reference': 'FP03ot22O108z11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDay0Pi08I3B11disYn224Gx', 'status': 'Failed', 'switch_reference': 'FP03mi22OG08S11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDQZLCN083v311hvbmg22weY', 'status': 'Failed', 'switch_reference': 'FP035V22EC08P11', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDxe6Zz08Ym610jVdmY22ezr', 'status': 'Failed', 'switch_reference': 'FP03yV22IP08k10', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDZtjT408eOh09avZBk22Fk9', 'status': 'Failed', 'switch_reference': 'FP03CN22ed08509', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDluOef08smW09wRglU22cDh', 'status': 'Failed', 'switch_reference': 'FP03sM22fC08P09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDzEocE08dYT09XsiNx22mrt', 'status': 'Failed', 'switch_reference': 'FP0369222p08C09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDcNi6j08rXo09OSigS22yjd', 'status': 'Failed', 'switch_reference': 'FP03B822Ew08H09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDRORtd08bI009ewFTX22bl3', 'status': 'Failed', 'switch_reference': 'FP032t22iE08X09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDsLS8w08hNj09GCoBW22n27', 'status': 'Failed', 'switch_reference': 'FP03aE22OZ08E09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDCq1qm08dV309jfrwd22iSu', 'status': 'Failed', 'switch_reference': 'FP03vL221W08S09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDsdO2g08Zh009oFc4722zzH', 'status': 'Failed', 'switch_reference': 'FP03Wn226608209', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDfPDFZ08lAB09psSct22abj', 'status': 'Failed', 'switch_reference': 'FP03ye22Bs08G09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDgpWbY08C5J09P1InY22vCT', 'status': 'Failed', 'switch_reference': 'FP03ku22a908p09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDgNlkA08CkY09X31Zn222qW', 'status': 'Failed', 'switch_reference': 'FP03Ix22si08409', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD38Bgb08T6j094KmTd225Uc', 'status': 'Failed', 'switch_reference': 'FP03Qo22qE08L09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDChF9h08Wxw09VcptD22FOQ', 'status': 'Failed', 'switch_reference': 'FP03js22rn08J09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDJoZmB08imw09V1Elk22ftp', 'status': 'Failed', 'switch_reference': 'FP03Fn22no08n09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDfMjFQ08n9X09uGE3a22iJa', 'status': 'Failed', 'switch_reference': 'FP03iF220i08A09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDwcuxT08jR209OR5w022fYL', 'status': 'Failed', 'switch_reference': 'FP03JR22hs08a09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDSwucS082Y209qfwsD22i2h', 'status': 'Failed', 'switch_reference': 'FP03V622gl08x09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD4bF6N08rPv09rg21h22deD', 'status': 'Failed', 'switch_reference': 'FP036l22B108j09', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDpl8Ir08Ajf08ErtpV22OUk', 'status': 'Failed', 'switch_reference': 'FP03OO22Wz08008', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDViD5m08kjl08cnSCV22jz2', 'status': 'Failed', 'switch_reference': 'FP036922q508e08', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD7Jpjk08Og608eIc9F22LDr', 'status': 'Failed', 'switch_reference': 'FP03l622fA08W08', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD96Yhk0867u08YPs3522IIl', 'status': 'Failed', 'switch_reference': 'FP03jQ22Bo08908', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDqGV3C08NWX08PSDFX22WLx', 'status': 'Failed', 'switch_reference': 'FP03wj22Wi08508', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDFlJWv080Y308zUT5322PjA', 'status': 'Failed', 'switch_reference': 'FP03tD22Lk08h08', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDTEuJU08ccV08TrCZu22cqg', 'status': 'Failed', 'switch_reference': 'FP03HR22OZ08808', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDaGCGt08qVv22BezvW22aLF', 'status': 'Failed', 'switch_reference': 'FP03c122Qv08f22', 'telco_reference': 'null', 'telco_status_description': 'La reference de la transaction est invalide, veuillez reesayez ou contactez le service client au 1213'}
{'action': 'debit', 'paydrc_reference': 'PDItSKD08bQZ22I8yci22fAS', 'status': 'Successful', 'switch_reference': 'FP03ko22Y108Z22', 'telco_reference': 'MP220822.1258.B84519', 'telco_status_description': 'succs'}
{'action': 'debit', 'paydrc_reference': 'PDRyO9W08kuv22i9MYF22bRK', 'status': 'Successful', 'switch_reference': 'FP03EI22jB08D22', 'telco_reference': 'MP220822.1258.C84495', 'telco_status_description': 'succs'}
{'action': 'debit', 'paydrc_reference': 'PDPhDBE0878B22IToZF22BIM', 'status': 'Failed', 'switch_reference': 'FP03pt22LV08022', 'telco_reference': 'null', 'telco_status_description': 'La reference de la transaction est invalide, veuillez reesayez ou contactez le service client au 1213'}
{'action': 'debit', 'paydrc_reference': 'PDnZ3a408HTX226iPr622ydR', 'status': 'Failed', 'switch_reference': 'FP03yz22SM08p22', 'telco_reference': 'null', 'telco_status_description': 'La reference de la transaction est invalide, veuillez reesayez ou contactez le service client au 1213'}
{'action': 'debit', 'paydrc_reference': 'PDw9tcr08jLx22ABRb222xfQ', 'status': 'Successful', 'switch_reference': 'FP033v22OH08622', 'telco_reference': 'MP220822.1257.D85371', 'telco_status_description': 'succs'}
{'action': 'debit', 'paydrc_reference': 'PDmqktn08KUg228Lv0A227ws', 'status': 'Successful', 'switch_reference': 'FP03Bu22Pq08W22', 'telco_reference': 'MP220822.1257.B84504', 'telco_status_description': 'succs'}
{'action': 'debit', 'paydrc_reference': 'PDp5WMT082sh22dKSzb22VOH', 'status': 'Successful', 'switch_reference': 'FP03oa22jL08922', 'telco_reference': 'MP220822.1257.C84480', 'telco_status_description': 'succs'}
{'action': 'debit', 'paydrc_reference': 'PDm27Ej08cBU22r6qAv22pIj', 'status': 'Failed', 'switch_reference': 'FP03Ev22yz08F22', 'telco_reference': 'null', 'telco_status_description': 'La reference de la transaction est invalide, veuillez reesayez ou contactez le service client au 1213'}
{'action': 'debit', 'paydrc_reference': 'PDiRQv008rF322h1QXt227wX', 'status': 'Failed', 'switch_reference': 'FP03u922Jl08n22', 'telco_reference': 'null', 'telco_status_description': 'La reference de la transaction est invalide, veuillez reesayez ou contactez le service client au 1213'}
